visitId,visitNumber,time,hits,browser,deviceCategory,type,pagePath,pagePathLevel1,pagePathLevel2,pagePathLevel3,pagePathLevel4,eventCategory,eventAction,eventLabel,eventValue
1470328437,38,0,5,Firefox,desktop,PAGE,/home,/home,"","","",,,,
1470328437,38,4335,5,Firefox,desktop,PAGE,/home,/home,"","","",,,,
1470328437,38,119925,5,Firefox,desktop,PAGE,/google+redesign/apparel/women+s,/google+redesign/,/apparel/,/women+s,"",,,,
1470328437,38,138209,5,Firefox,desktop,PAGE,/google+redesign/apparel/women+s/quickview,/google+redesign/,/apparel/,/women+s/,/quickview,,,,
1470328437,38,138209,5,Firefox,desktop,EVENT,/google+redesign/apparel/women+s,/google+redesign/,/apparel/,/women+s,"",Enhanced Ecommerce,Quickview Click,Google Women's Short Sleeve V-Neck Tee Black,
1470419668,39,0,2,Firefox,desktop,PAGE,/home,/home,"","","",,,,
1470419668,39,3221,2,Firefox,desktop,PAGE,/home,/home,"","","",,,,
1470744357,40,0,3,Firefox,desktop,PAGE,/home,/home,"","","",,,,
1470744357,40,3819,3,Firefox,desktop,PAGE,/home,/home,"","","",,,,
1470744357,40,15179,3,Firefox,desktop,PAGE,/google+redesign/apparel/women+s/women+s+outerwear,/google+redesign/,/apparel/,/women+s/,/women+s+outerwear,,,,
1470758383,41,0,35,Firefox,desktop,PAGE,/home,/home,"","","",,,,
1470758383,41,2502,35,Firefox,desktop,PAGE,/home,/home,"","","",,,,
1470758383,41,12008,35,Firefox,desktop,PAGE,/google+redesign/apparel/men++s/men++s+t+shirts,/google+redesign/,/apparel/,/men++s/,/men++s+t+shirts,,,,
1470758383,41,19304,35,Firefox,desktop,EVENT,/google+redesign/apparel/men++s/men++s+t+shirts,/google+redesign/,/apparel/,/men++s/,/men++s+t+shirts,Enhanced Ecommerce,Quickview Click,Google Men's Bayside Graphic Tee,
1470758383,41,19318,35,Firefox,desktop,PAGE,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,/google+redesign/,/apparel/,/men++s/,/men++s+t+shirts/quickview,,,,
1470758383,41,21053,35,Firefox,desktop,EVENT,/google+redesign/apparel/men++s/men++s+t+shirts,/google+redesign/,/apparel/,/men++s/,/men++s+t+shirts,Enhanced Ecommerce,Product Click,,
1470758383,41,25247,35,Firefox,desktop,PAGE,/google+redesign/apparel/mens+tshirts/google+mens+bayside+graphic+tee.axd,/google+redesign/,/apparel/,/mens+tshirts/,/google+mens+bayside+graphic+tee.axd,,,,
1470758383,41,40037,35,Firefox,desktop,EVENT,/google+redesign/apparel/mens+tshirts/google+mens+bayside+graphic+tee.axd,/google+redesign/,/apparel/,/mens+tshirts/,/google+mens+bayside+graphic+tee.axd,Enhanced Ecommerce,Add to Cart,,
1470758383,41,45199,35,Firefox,desktop,PAGE,/basket.html,/basket.html,"","","",,,,
